"V1","V2","V3","V4"
-0.0771565052138617,-0.0531180681456004,-0.00823503252804617,0.0842298692871669
-0.179429967119394,-0.071114954545746,-0.0174066582870247,0.0182273817007105
-0.0676727508812039,-0.0167467205242499,-0.0149977424697676,0.024864942589042
-0.170297182335076,-0.0919261323461839,-0.0544377972790559,-0.0137214131875346
-0.342702388722055,0.0211555357717357,-0.0101297554531531,-0.110244406959297
-0.121844014340162,-0.078822632429351,-0.00334586240325281,-0.0718375814808878
-0.105082152346331,0.024986437591135,0.00552510835024428,-0.047373323441783
-0.267952889813721,-0.163994325665912,0.0802898851492415,-0.00562199229086172
-0.136534317518647,-0.0201637731616312,0.0390525001757678,0.0800716039811263
-0.102712981491103,-0.0686771519827293,0.0143014641308909,0.0364317328288559
-0.102594199207166,-0.0722360346215394,-0.0247579534240577,0.0279886782050957
-0.129359238508379,-0.1091848175228,0.0100080197801302,0.0511298266062853
-0.11999340294591,-0.00799857294860445,0.0191966668698663,-0.0196001193837446
-0.0392023084332545,-4.68945402120653e-05,0.0224419101579376,0.0116695739352541
-0.0965808134184001,-0.0520839362959039,-0.0204119733187756,0.0250231866838231
-0.0543003397308088,0.0031573556371424,0.0245030170350913,0.0422048492387633
-0.0514933547813176,-0.02594131731688,-0.0293534493863875,0.000255091690081321
-0.0437824950673124,-0.00283473977181626,-0.000416269929071127,0.0394054851412009
-0.193721626702428,-0.137074191506645,0.0359944777197638,-0.0423006022653847
-0.107699831552093,-0.0844363969889183,0.0293046884761604,-0.0613015431746122
-0.212927569055842,-0.141406016344358,0.0184968913301733,0.0392463697470986
-0.244861827003802,-0.137260515745276,0.0502034984881573,-0.00926357459877579
-0.0649754061421831,-0.0425206394015249,-0.00619144722565616,0.112117769941395
-0.118139648992752,-0.163302909970094,-0.00891535265782577,-0.113141158712439
-0.0336781578312586,-0.0305351156013922,0.0120247066251339,-0.0299229192324701
-0.10206736542365,-0.0514248929771991,-0.0320635507992673,0.0282268802324223
-0.177176299288059,-0.101778879796885,0.0356167276750822,0.0679857428912899
-0.0426657410239151,0.0324624591131703,-0.0354653952262229,-0.0404308351198236
-0.0426566687077666,0.00967463289843648,-0.0388008844146427,-0.0271271834600356
-0.0593452330806806,0.0317997810403697,-0.11258512996906,-0.00279552252126909
-0.0468318963982383,0.0436746365075654,-0.0427377594819306,-0.016036484425241
-0.118657051486844,0.0184787786828344,-0.216186417812793,-0.0146742994954802
-0.139660420212273,-0.0874909403643379,0.0143227900034505,-0.0218643141899171
-0.147140558511298,0.00450917382371409,-0.0745604271932697,-0.0380929127207287
-0.194564190124679,-0.0441511534925556,0.0101591980490301,0.0465636229906938
-0.0341020819978014,-0.0028790962433038,0.0169988953693426,0.00675230103042086
-0.0408387494986878,0.0193227242816794,0.00896147061720404,0.00783251754246445
-0.121864340731832,-0.0719325580023342,0.0144892062409947,0.0338998555733794
-0.0845002072946044,-0.025082481266764,0.000946212206468043,0.0160601732714933
-0.0298784532379077,-0.033062975155209,-0.0115138289850619,0.0440898425892077
-0.0190937615270552,-0.0152987941991759,0.0243742718663072,-0.00977396955251796
-0.0463180799796946,0.00882818067239051,-0.0110324001451788,0.00269246027242106
-0.309680065235346,-0.0959154093163267,0.0102468604107184,-0.0170725447652269
-0.190577526660914,-0.079941190331797,-0.020796550969521,-0.0528850852587078
-0.0738537015679998,-0.104015760906157,-0.0259955346244473,0.0188423069124126
-0.0351350721859573,-0.0016348773616739,0.0246740523694801,-0.0035237937220482
-0.0251657202481061,0.000809877748372668,-0.0120411344532818,0.0118945259894882
-0.0586649954722044,-0.0508298717792732,-0.0246910212342409,0.0299114459299384
-0.0310187193005663,0.00597375239254867,-0.00433724373621105,0.0136780181577346
-0.033616467690328,-0.0417577627600971,-0.0356429061196666,-0.0111451162031216
-0.00565991790221291,0.00371512676805689,0.00766957248831313,0.00276442237947423
-0.137103303660194,-0.0017450254469107,-0.0401517756718263,0.062543150163312
-0.155477057120737,-0.115360055632796,-0.0815629938674396,-0.0428955391168807
-0.204274088313598,0.0586725310354326,0.0228782888213803,-0.000298575824336018
-0.0826818609841316,-0.0466161971638312,-0.0496623020661724,-0.0775992547490326
-0.306304878146815,0.00439349409898162,0.0405616940902784,-0.127380905555006
-0.0495768957252366,-0.0050378542901544,-0.0384113128963517,0.0112489190207148
-0.0550573903277436,0.0142600471787265,0.00932336912639325,0.00436644596234355
-0.0821519579290119,-0.0966113854321574,-0.0159585475237322,0.0368641006355386
-0.0873239529219728,-0.0893080886641953,-0.023663020246712,-0.016140892653573
-0.124144961157128,-0.0837563014475201,-0.0209187091488802,-0.0114281133688847
-0.0572051382383591,-0.0211784634883162,0.0734313647473387,-0.0379095692910175
-0.0170169934392819,0.00296394472814141,0.0106664177787846,0.00176622301821444
-0.0654641287563433,-0.0411720186946974,-0.00100437493381628,-0.0318591932168918
-0.0591201438161199,-0.00166579972060966,0.0578368085356548,-0.00799969348891879
-0.381360885151796,-0.136400525600701,0.121203095277628,-0.185998360947346
-0.0683817448241972,-0.0310291276798829,0.0173000021295067,0.0274951120921622
-0.0395207902384895,0.0260950158851351,-0.00262109262248201,-0.0239950703614858
-0.0640858767599345,0.0315589469173985,-0.0167553273708314,0.0395158572218625
-0.121834781031654,-0.0537764880490851,-0.012977963079966,0.0264746057220925
-0.0974898558034633,-0.113962543910205,-0.0607381263531292,-0.0181797757798
-0.277638775675131,0.000678023424378828,0.0808702434772532,0.01794557153591
-0.316438588933449,0.00494792390552552,0.0359074458571947,-0.0781309420423742
-0.147627761353114,-0.13086229252066,-0.0233295074025945,0.051077553711864
-0.203625157733438,-0.216207815060364,0.127644479436725,-0.0709413644829489
-0.054501207668083,-0.013009364985809,0.0310447558262541,0.0087399538182221
-0.0671126706561537,-0.0372963053461904,-0.0917053581123785,0.0448922400620123
-0.0527542492416992,-0.0268753974114002,0.0293808471430072,0.0141021711124214
-0.123771503862526,-0.0404607101157725,0.0383239537882112,0.0253542900249042
-0.124771143524131,-0.0223014615795423,0.0176432752186696,-0.0144048506384246
-0.0462858526900788,-0.03009528949803,-0.0348905492102893,0.0146146476729744
-0.029796621541664,-0.0251290802312872,-0.010203185593507,-0.0136888537072229
-0.10443611344623,0.0671211693891287,0.00593919385953591,0.0428344265240595
-0.0459793814350001,-0.0560419678574643,0.0088512376784413,0.00376052728377732
-0.0721893050286389,0.0922224541748766,0.047349477351411,0.00610372270328412
-0.0721770157806012,-0.040707863918313,-0.0282077083201732,0.0498141922222322
-0.130585448284098,-0.0834239481898743,-0.0447847228759368,0.075358154478003
-0.215425762684682,-0.0743593972082831,0.0285935147088904,-0.0684140723078129
-0.0413675526973334,-0.0457447331482731,-0.00680809066822331,0.0372225888422162
-0.0318329989024687,0.0136541585013699,0.0389485034643056,0.0237878230825368
-0.0770803610960908,-0.0659799610235691,-0.0731588300024336,0.0025123010958646
-0.0730485829899929,-0.0685500788480789,-0.0358336610794394,-0.0227272075464299
-0.0268374689899348,0.0108488430526521,0.00158926333275618,0.0144406135621913
-0.0265361299512633,-0.0547636453366103,-0.0316014259245127,0.0404399381987981
-0.0567460185157735,-0.0250423819861899,-0.0510465062841285,0.0449984309076456
-0.0590905099530707,-0.0255368771183791,-0.0218379055932515,0.0772770819692953
-0.118572830707251,0.0269651761593939,-0.0201919959168136,-0.0505489243950511
-0.0410977433102415,-0.0492036267938517,-0.0471446752720071,0.0448949816395063
-0.0714863462866852,-0.101158688874351,-0.0745427297789833,0.0308983330029434
-0.0632248149131056,-0.0264728254324295,0.0121258779324782,-0.0419181600900841
-0.05093195523933,-0.0289480824533157,0.00371098106335421,0.00409409542844739
-0.134273166890126,0.0265111387107518,-0.00847553045651074,-0.0215787344100135
-0.0987106341386813,-0.0635603855522466,0.0142941899002057,-0.0607205604810132
-0.0547723791421292,-0.00418840356196234,0.00367932487641416,-0.0231681814716572
-0.0845306486228839,0.00664216288634249,-0.00969517765297904,0.018531097928234
-0.0405264354221377,-0.0396818013662021,-0.0347197700930856,-0.0467100746074198
-0.0704245378256445,-0.00488698117033219,-0.0360751719909733,0.000984728150683476
-0.0339934649662713,-0.0185266248155247,-0.0412842600176216,0.0279774735595231
-0.0515879629467229,-0.0917824409187865,-0.0644676864987083,0.012041383133944
-0.133678742915973,-0.0408670973595094,-0.0221243842757486,-0.0561596758895801
-0.0552253394883466,0.000199800488288537,0.0211224900178554,-0.0152256116089105
-0.106718345253527,-0.0854091057856915,-0.0163345469274079,-0.0180691584448046
-0.0493438503638191,0.027228964717528,0.0165647761531467,0.0430129941383019
-0.120362044636724,-0.0897008394448996,-0.0573620206038691,0.0203658535494768
-0.012198346140922,0.0122457678627529,-0.005857467130434,0.0185989728317654
-0.0598675676461801,0.00548350190597127,-0.00048346651312561,0.0332463043806459
-0.0254646719377846,-0.0336660369282726,-0.00202082807640744,-0.0199603533199768
-0.0579869139987981,0.00310859300091523,0.00792662059169573,-0.0364907992180211
-0.0927441572740529,0.00132319789700131,0.0189441866501686,-0.069129861374995
-0.0391979632039493,-0.0930476733412131,-0.0565436642926859,0.0681437760185311
-0.0781818280255734,0.0326837946315353,-0.14861497287301,0.147134968260041
-0.280071723886092,0.0664464787926312,-0.0461422096386376,0.0771621329349093
-0.0616841897555837,0.0579494998714616,-0.110832773670263,-0.0158463224548718
-0.0538566336726928,0.0271914076098476,0.00448399309577315,0.00329629587295584
-0.110976309877935,-0.0226676242449322,-0.0359835838114676,-0.0205709859288016
-0.312838757060345,-0.107814752112746,-0.0154927152527429,-0.0357552321295843
-0.247099944131797,-0.152547730775346,0.045427954059138,-0.162196813054387
-0.228744772224891,-0.154037743145179,0.0701247423253726,-0.0825576057234729
-0.067068673646331,-0.0432362305772734,-0.0291618259680176,0.0432551601349951
-0.100304296051987,-0.0731887292138234,0.0540040194355257,-0.00513601819383655
-0.0719911161172245,-0.156821110006298,-0.0467100096966644,-0.00778111221059904
-0.0988299383454267,-0.0927959817407024,-0.0367532344560456,-0.0468755580664144
-0.465365386712341,-0.0630429225655981,0.198221298111578,-0.0406274053304983
-0.656904073896151,0.254181818309789,0.209438258737175,-0.0327301651267019
-0.0257585858072808,-0.0500789596401495,-0.00869631872767019,0.0163143042116608
-0.236011404687393,-0.145237535305977,0.0144717086853846,-0.0665445177076801
-0.0786658640468182,0.0557717566734188,-0.0210066867019388,0.110024188976982
-0.0880336468363276,0.0988416349352054,0.0343934855438039,0.078987494734587
-0.0745977675694174,-0.0338650561566284,-0.0134386908864008,0.105610051339323
-0.058663864375171,-0.0641026603787805,-0.0413025258026339,0.0655217882867323
-0.0175921214062261,-0.0202232482285207,-0.0129630805554334,0.0233543490665577
-0.0490849867072321,0.0311176206704195,-0.0479127707594126,0.134919218531979
-0.0234981574856496,0.0181634706945826,-0.0187096161186837,0.0576221823092072
-0.107144883449145,0.0190392223464392,-0.0691495823951189,0.112783648638376
-0.226415587513271,-0.0773298300165689,-0.0979329655071682,0.182653404303922
-0.0852409715602181,-0.0946403069801605,-0.0483512390973312,-0.020005398715782
-0.403743364693823,0.256333928411561,-0.00115616020226128,0.174197384849123
-0.0564895597124014,-0.0295186839730599,-0.0557716686820143,-0.0185573564702318
-0.0586461435136451,-0.070138951673242,-0.0186190272875055,0.0742830517075418
-0.0880618858370693,-0.00379785140286477,-0.0481318758658694,0.0796942244491583
-0.0878311835111149,-0.0434222856859003,-0.0127238831320301,0.0473526077749364
-0.0314959356045519,-0.00942045405980302,-0.0365656803045026,0.0266552643913965
-0.0473911876932723,0.0827793099253994,-0.0197150247132855,0.078359976847352
-0.173212072801387,0.000966742926208266,-0.0584714868869024,0.0912039528282884
-0.0463483241575834,-0.00892464923248046,0.0020600073379121,0.0302505309355321
-0.0514684562692142,0.00422832778497283,-0.0258137236662321,0.0670987581726218
-0.132766735018189,-0.00437472611208387,-0.0633973763658662,0.0898475390202227
-0.13326630319266,-0.0950138724946504,-0.00779551057247959,0.0578776892008379
-0.268635236815539,-0.158869213372067,0.0800684362511863,0.0277993796782697
-0.147966102265981,-0.0503637910226605,0.0298767894935979,0.0690942163315231
-0.0943913961972338,-0.0811081451195643,0.0505952502082371,0.0495536783860358
-0.0649033523086782,-0.026113790336042,0.0269653074582062,0.0364783734188129
-0.0719744425464793,-0.0368448382756333,0.0174987932660413,0.0130295003184214
-0.0799176510851813,-0.103558274376638,-0.0119200643085067,0.0493262292420456
-0.0933706110343702,-0.105852439839016,-0.0423012725004239,0.0258918932174735
-0.0782820559850395,-0.035884824092537,-0.00286198579230654,0.0458988150136431
-0.0505660859429113,-0.0614431742646864,-0.00527327535258688,0.0489814084236312
-0.0796822758563482,-0.0521808810201236,0.0225596344376612,0.000315428487836837
-0.120782442437989,-0.0528197029372438,-0.0446443442089322,0.0927466967454851
-0.233453649768783,-0.146694581725241,0.00948481153264071,-0.0973326273512753
-0.208743361791412,-0.115271365594014,0.0524353927143768,-0.0393287359272907
-0.0869398367014378,-0.0356452443687587,0.0300944109304897,-0.0656070285955741
-0.150612354575847,-0.154560211367133,-0.0291128830951934,-0.0187167214275831
-0.0420424402098442,-0.0908872419818799,-0.0263932107854338,0.03120263746388
-0.182651382368725,-0.0517882082835061,-0.0670796172512893,0.0379991230693292
-0.0658705138532522,-0.0596407932325651,0.00783835433538557,0.00742941620681052
-0.0576356302026879,-0.0820068870054012,-0.00894922795130408,0.0356049042211837
-0.117409002911809,-0.00857977073892465,0.0712462078250984,0.0894119581447829
-0.162175205691019,-0.0956485258339397,0.0233544131919631,0.0293609516225987
-0.0878430346249137,-0.0833403290483847,-0.00392894184720151,0.0459839438982166
-0.0799426810786423,-0.046243595960857,-0.0374079804472705,-0.000894709807861971
-0.0796842262964745,-0.0607794301443737,-0.0906317782602173,-0.0541818448065743
-0.0700113009439924,-0.0930832573457438,-0.0452819872793954,-0.0251575072776017
-0.148455581513052,-0.0460887181902262,-0.00886270761093245,-0.0146870944267176
-0.0325372445093385,-0.00749299283310728,0.00963471775904771,0.0132068956096437
-0.0866573318017487,-0.075816790479674,-0.0240456637477888,-0.0121934807695507
-0.0881080092289524,-0.0447625478132391,-0.0233284508044344,0.00588754747495361
-0.131001706179531,-0.036639493840698,-0.025258193952039,0.0196066870436342
-0.0618279801815503,-0.00351277089055416,-0.0101431558015443,0.0002120132122222
-0.341223689897823,-0.0170988749201978,0.0836646218430476,-0.0515036611623255
-0.200409463985449,-0.135771237686641,0.0479057564242113,-0.094965556275441
-0.178424733486687,-0.104385794983241,0.014576837591983,0.0396118769230578
-0.098494246687334,-0.0451929228506855,0.0707251694703748,0.0051710049931268
-0.0589448153393716,-0.0438809947776362,0.062976508402139,-0.046071903328666
-0.0392333526614899,-0.00998487063003363,0.0214454890287405,-0.0259439864231797
-0.145233566373463,-0.099055925546114,-0.0410130052195221,-0.0158972816828353
-0.0123502672765633,0.0108461655250873,0.00663714799457609,-0.0284481403854804
-0.0840011808705215,0.00624256061707393,-0.0291255016322961,-0.0233989366202027
-0.0403933229376147,0.00131423918750386,-0.0625221320503057,0.0486719382683795
-0.0330175743403852,0.00545690429195797,0.026788148355513,-0.045654010677854
-0.0333608017337749,-0.00242803132749505,0.0179216365145864,-0.00924945224170401
-0.0902772820272893,0.00512781605954257,0.0182851885740039,-0.0938043608135246
-0.136811905416576,0.0736581585185958,-0.0204127324641635,0.00300370324393006
-0.01355696489147,0.0217959793789535,-0.00798222114265693,-0.0163329002036922
-0.149462074471836,-0.135528789779603,-0.0456215554142589,-0.102978981257961
-0.0318685531215889,0.0159768090068336,-0.0349377513549779,0.0169322963693591
-0.0694414273280216,-0.0623030143085957,-0.0243779595584392,0.000980312622339477
-0.0418937338536678,-0.0450299811673849,-0.0471211454554685,-0.000272995548649467
-0.295999669548883,0.0137704271103209,0.0723386202815933,0.019310402420881
-0.0199729682632615,0.00843553437404286,0.0216159628344889,-0.0149927895811184
-0.0844458617619407,-0.0155320819563663,0.0215665806243572,-0.0105055599562851
-0.067843171095502,-0.106061996095773,-0.039487631212335,-0.0198267986952683
-0.0102290296182468,-0.00210480115897496,0.000262682600212821,-0.0143439425630755
-0.0257152663477881,0.0188243795116135,0.0267567841549734,-0.0150930198493276
-0.0340306682025819,-0.0549320399094688,-0.0366494864920618,0.00398456790086306
-0.0869452335837591,0.0174491431850836,-0.053365215838962,0.108775658056918
-0.0334462301525792,0.0422487362569277,0.0230353855024936,0.00257640205272414
-0.0480604645038851,-0.0257102337416143,-0.0146482588317391,0.0918455221937004
-0.0457793912158693,-0.0400423984691791,-0.00570811454023351,-0.0251573288682169
-0.0801009164820154,-0.0582806459720553,-0.0368281788618733,0.0473906064815316
-0.0913809735414876,0.0364048603649957,-0.039751536439284,0.0352044902569807
-0.0224080055460924,0.0117957419430782,-0.00562585532790589,0.0219079247376512
-0.0742444452828012,0.00898556116316342,0.0435042042831627,-0.0396632997505207
-0.283550329661604,-0.0297132052817683,-0.0641977067454857,-0.152414176949355
-0.0759942560010502,-0.0770131379556976,-0.0280106992259434,0.041676334039113
-0.114764570605207,0.000948940162731372,0.0421632905756678,-0.085608521996344
-0.217717890554898,-0.100160173030009,-0.0437875037453778,-0.190068025010104
-0.188635652293382,-0.103166712118991,-0.0638700133571334,-0.0443756175657975
-0.0787881424771,-0.0162453200791406,-0.0678876662220766,-0.061592855570811
-0.144568762480177,-0.0857940877114393,-0.0402396865843908,0.0670762607918132
-0.110062195976031,-0.0463813823677136,-0.0281962378709083,0.0851422909631985
-0.192988189709181,-0.139277160701704,0.00550032988380892,-0.000186181106150816
-0.070410653787108,-0.0431708686212521,-0.084698224173427,0.0265647029956406
-0.128341977397761,0.0354842627285082,-0.0240714744873832,0.0259538851488466
-0.129940575469791,-0.17488074083797,-0.0317870417600385,-0.00876182762057588
-0.23623854642001,0.0773351623049585,-0.0433057368518903,-0.108175491958326
-0.145279711028989,-0.0466709531151211,0.0511010992024879,-0.0781544465680822
-0.0266632099646876,0.0353663553325106,0.00372260644330787,-0.036725539020907
-0.208032549195257,-0.109221344022163,0.00274135643993533,-0.0673497158422748
-0.0406048484670553,-0.0612015055228946,-0.0114390954952484,0.00702133951570148
-0.0659272468936398,-0.129869177359357,-0.0877043684045816,0.017402813274932
-0.0685420155956625,-0.0331886411973547,-0.0102060048532327,0.00936087044354657
-0.200322554202796,-0.0570311129468023,-0.0521625161580094,0.0260850856961337
-0.048393113890146,-0.0670879630149746,-0.0331585666527862,0.0225623429213495
-0.0129161322066931,-0.0143957352034853,0.00134797769383752,0.00740173376350424
-0.0121269128216033,0.0104922133876391,-0.00274672001642551,0.0338044874965775
-0.198788339717923,0.0948402450971529,-0.0355086596742838,0.0079829163973908
-0.0834704014764018,-0.0765635642618367,-0.0822074742676112,-0.010022316748958
-0.0592162605951274,0.00643655062131345,-0.0127732828697758,0.0509775672146287
-0.0425480530180372,-0.00378089186380253,-0.0341155025766197,0.0448677336222656
-0.196882314980693,-0.156900627975635,-0.0514258096636159,-0.0282150563175615
-0.39635925259807,-0.065253834326404,0.0766389924774273,0.0283321489302
-0.132303019793213,-0.0811923511636916,-0.0640019389090264,-0.00661712481502958
-0.214988712864514,0.0720716290354647,0.0218914398018206,0.154169756100231
-0.0646574259449304,0.0206264464376342,-0.000914706941690616,-0.0137387621457941
-0.112156147639215,-0.0296426370367063,-0.0126511437618465,0.0538765153171552
-0.0832264364824202,-0.0149103856912407,-0.0763622892943926,0.0993082923127688
-0.0890741681236951,-0.0600787102869928,-0.0396810540547063,0.0349965737837573
-0.0535999548492429,-0.0219449273555588,-0.000424523153034938,0.00891521912641327
-0.0615171156579966,0.0423714933829133,0.0303776402587979,0.0985606684830582
-0.172556700523348,-0.0471832877668835,-0.0712113487646971,0.0298863154994859
-0.0588897625125652,-0.00122102979549523,-0.0291907635073628,0.0319009057748535
-0.414424166710667,0.129088346155147,0.092684028124147,-0.0254100983941999
-0.106955885029235,-0.0364577054121396,0.00121213003167403,0.0383992894029778
-0.128340970615633,-0.137005715271046,-0.0121124590726385,0.110093405987119
-0.205105885368748,-0.169834179153888,-0.00906751580540697,0.0184526686681192
-0.110420756551774,0.0461734891429021,0.0120617873787491,0.0541570846895757
-0.117878854513715,0.00756356951197996,-0.0644534849532576,-0.0148683574533883
-0.240950706193855,-0.0141722206253495,0.0176459665953158,-0.0492237101126726
-0.0829139117406197,-0.0187180468473476,0.019727781692687,0.0132199637126086
-0.0362840851418566,0.0213933129079424,0.00292522591094709,0.00947818274894282
-0.11023245709517,-0.0436285541353177,-0.0831730020841969,0.0250317877473298
-0.124248636106193,-0.0244152666268863,-0.0796435404227824,0.0840039717725191
-0.164370399604837,-0.0567110544570601,-0.0621592337995665,0.0760555941761716
-0.0680272899333016,0.0650347848086771,0.00997794722017511,0.0436662185514323
-0.420205337774291,-0.0250563233959615,0.127666391413411,-0.178250103917008
-0.0423634249130143,-0.048243500832538,0.0150109792515575,0.0132936157314838
-0.062746173685668,-0.0836623426093599,-0.0389679046911726,0.00096320385601059
-0.257241564844579,-0.0312012500323436,-0.023654657599726,0.0473944915085904
-0.156008601398208,-0.0955356246198638,-0.0467346495589908,0.0700112576093717
-0.121611060310206,0.0177079831672484,-0.0439592436952511,0.143738064653415
-0.196322171541324,0.0308776629362156,-0.00055601076904033,-0.0244424293971544
-0.0300552084879067,0.0138964242562929,0.00581803218462251,-0.0216028246703582
-0.012141470327145,0.0202999867305804,0.00469202873257441,0.0135429823330177
-0.103879711407103,-0.106129554960015,0.00773335467544854,0.000355293948492278
-0.0944571859708419,0.0182218303633939,-0.0484405764688784,-0.0322089751461108
-0.300772085505335,-0.129867546711833,0.0322220501675245,0.00306254787858387
-0.184634633501343,-0.119712648667955,0.0653030605851268,0.0157916831340738
-0.0828255339438627,0.0291210613628773,-0.0314834159041963,0.0129407711658427
-0.0782619330920309,-0.143906462175509,-0.0501912183687806,0.0402811034214317
-0.0943524105124128,0.0601358174763697,0.0441308953451956,-0.00831089058661756
-0.0713731306959577,0.0201925716176537,-0.145880033788982,0.171890224648314
-0.00148670478353548,0.00339227247360317,-0.00396443388232702,0.00661524874715626
-0.0497155693462778,-0.0355973660484853,-0.0159409848011956,-0.00995454546162744
-0.0182391639832534,0.0439589734338798,-0.00541600599999697,-0.00257731704236612
-0.0699030776780832,-0.0106948109357506,-0.0621246201383746,0.0630019084807983
-0.0357841587277687,-0.0298088835289782,-0.0507251040468388,0.00595174784083225
-0.143788139396146,-0.0620615392783737,-0.043265027152406,-0.144673205167041
-0.118549973605639,-0.120245537983873,-0.0420924073075783,0.00645047879054511
-0.0454685050518131,-0.0210314393201055,-0.0388300807421787,0.0510358792966525
-0.0398707291343934,-0.00057385518869816,-0.000324065984705355,-0.0487234266524489
-0.163606457305457,-0.0325069438405071,-0.0810939564459292,-0.0666254160493361
-0.133810385438287,-0.0300979969951954,-0.115288037442956,-0.106451114036474
-0.0474338467042935,0.0548937886952845,-0.0762931856928261,-0.0478670860386527
-0.0506753746288335,-0.00848365295994549,-0.0645141683794939,-0.0303354907150818
-0.0545656536735578,-0.00448616339023837,-0.0778636206938097,-0.112307775913248
-0.220907237927568,0.0815181800836035,-0.487696194498967,-0.172920285905938
-0.0435412776430069,0.049371617167126,-0.121878704279532,-0.0641813846506075
-0.0661853524080349,-0.0454875928714516,-0.148756020547371,-0.0934610501887569
-0.122711194506701,0.0174363732004246,-0.168473886650141,-0.107626761986425
-0.0749339775523991,0.0486366462088944,-0.160935599630903,-0.173319669693029
-0.0690878550291296,0.0379697443381209,-0.155195770669908,-0.118506577647101
-0.0609626991129739,0.0519904254219654,-0.137347876192996,-0.0741152558621484
-0.0303556608252276,-0.00496981112638829,-0.0247449974663416,-0.0317815738448347
-0.260335505127343,-0.0444754117728594,-0.276621076669261,-0.144829783632926
-0.014095027093553,-0.0443477714029326,-0.0186462057948118,0.0100487027545257
-0.0994351819740264,0.0227611941604701,-0.166435049874377,-0.10012755350059
-0.348403956359624,0.237739365135121,-0.303534040455247,0.041968837347705
-0.0488669234163891,-0.0640293938141028,-0.0487260653411646,-0.0136130273469708
-0.0327615556928904,0.0413113797922657,-0.0197444770193148,-0.0124696768265454
-0.00968487300989825,0.0205150192828292,-0.0179222863855656,-0.0223443295941534
-0.0766912704627465,0.0238696808671823,-0.191669824097973,0.0170911764520777
-0.303740055978311,0.152722348387243,-0.291786151928552,0.123756354288992
